Census Geographic Identifier,Census Geography Name,Year,Total (Est.),Total (SE),American Indian and Alaska Native Alone (Est.),American Indian and Alaska Native Alone (SE),Asian or Pacific Islander Alone (Est.),Asian or Pacific Islander Alone (SE),Asian Alone (Est.),Asian Alone (SE),Black or African American Alone (Est.),Black or African American Alone (SE),Hispanic or Latino (Est.),Hispanic or Latino (SE),Not Hispanic or Latino (Est.),Not Hispanic or Latino (SE),Native Hawaiian and Other Pacific Islander Alone (Est.),Native Hawaiian and Other Pacific Islander Alone (SE),"White Alone, Not Hispanic or Latino (Est.)","White Alone, Not Hispanic or Latino (SE)",Total minus non-Hispanic Whites (Est.),Total minus non-Hispanic Whites (SE),Some Other Race Alone (Est.),Some Other Race Alone (SE),Some Other Race Alone or Two or More Races (Est.),Some Other Race Alone or Two or More Races (SE),Two or More Races (Est.),Two or More Races (SE),White Alone (Est.),White Alone (SE)
97000US4702580,"Jackson-Madison Consolidated School District, Tennessee",2012,57.004112,9.9188471,,,,,,,65.059486,13.164714,,,,,,,42.972698,13.383523,65.225121,11.849007,,,,,,,42.162697,13.318333
97000US4702580,"Jackson-Madison Consolidated School District, Tennessee",2013,55.440414,4.2099605,,,,,,,55.825542,6.5640912,,,,,,,51.920692,19.064322,56.315464,6.6722708,,,,,,,51.920692,19.064322
97000US4702580,"Jackson-Madison Consolidated School District, Tennessee",2014,56.181206,4.1166892,,,,,,,62.354111,4.3004222,,,,,,,14.374034,9.4101467,62.815796,13.545193,,,,,,,17.925926,9.6843672
97000US4702580,"Jackson-Madison Consolidated School District, Tennessee",2015,57.622242,6.721138,,,,,,,55.491329,6.9049826,,,,,,,59.794872,20.108767,56.959648,10.943938,,,,,,,59.794872,20.108767
97000US4702580,"Jackson-Madison County School System, Tennessee",2016,48.526905,8.4574957,,,,,,,55.839096,9.0862637,,,,,,,32.307693,13.675623,58.460934,10.625809,,,,,,,39.93174,14.948514
97000US4702580,"Jackson-Madison County School System, Tennessee",2017,56.498581,11.085333,,,,,,,54.153282,11.235978,,,,,,,64.521194,31.07435,54.153282,18.047194,,,,,,,64.521194,31.07435
97000US4702760,"Maury County School District, Tennessee",2009,41.070759,12.975213,,,,,,,,,,,,,,,33.36887,13.18082,59.245281,27.041206,,,,,,,33.36887,13.18082
97000US4702760,"Maury County School District, Tennessee",2010,29.127562,8.1843185,,,,,,,,,,,,,,,25.817997,9.7391033,36.156349,28.336775,,,,,,,25.817997,9.7391033
97000US4702760,"Maury County School District, Tennessee",2011,41.844185,10.939927,,,,,,,,,,,,,,,54.603855,14.759542,25.035263,38.685558,,,,,,,49.926579,13.685139
97000US4702760,"Maury County School District, Tennessee",2012,73.183952,10.36932,,,,,,,86.580643,14.278087,,,,,,,60.348042,14.354608,91.018997,83.835907,,,,,,,66.36795,14.451816
97000US4702760,"Maury County School District, Tennessee",2013,35.775684,12.137297,,,,,,,,,,,,,,,23.601286,12.535301,57.094593,23.821478,,,,,,,34.219269,15.270047
97000US4702760,"Maury County School District, Tennessee",2014,45.665359,9.7950802,,,,,,,,,,,,,,,42.376339,13.225235,53.325417,38.728935,,,,,,,40.101059,12.160889
97000US4702760,"Maury County School District, Tennessee",2015,35.608204,9.1122799,,,,,,,30.385489,12.962121,,,,,,,42.228569,16.191072,24.860853,40.011803,,,,,,,37.975334,14.577159
97000US4702760,"Maury County School District, Tennessee",2016,27.85326,7.2530637,,,,,,,,,,,,,,,54.68589,14.332886,6.7906222,22.425179,,,,,,,54.68589,14.332886
97000US4702760,"Maury County School District, Tennessee",2017,35.849056,14.130312,,,,,,,,,,,,,,,21.360895,10.236712,55.568581,17.323013,,,,,,,38.2691,19.042999
97000US4702940,"Memphis City School District, Tennessee",2009,48.057701,2.1862435,,,,,,,48.351444,2.1461811,36.016098,29.416927,48.203579,2.2246149,,,48.326416,12.323967,48.032078,2.6708505,,,,,,,50.078003,11.896905
97000US4702940,"Memphis City School District, Tennessee",2010,46.545269,2.2268772,,,,,,,47.220016,2.468308,55.480225,13.539344,46.14349,2.4492767,,,37.723656,8.6885958,47.501884,2.5382113,55.008942,15.920536,,,,,39.903404,8.2548227
97000US4702940,"Memphis City School District, Tennessee",2011,47.007565,1.9879199,,,,,,,47.10746,2.2014716,72.109993,12.499542,45.835079,2.3340359,,,37.88076,6.0392509,47.978832,2.1676459,79.751038,14.534778,,,,,40.391254,5.6814203
97000US4702940,"Memphis City School District, Tennessee",2012,53.076141,2.3318415,,,,,30.623817,18.115234,54.451096,2.4909058,83.247955,8.5864716,51.503418,2.6635644,,,20.754108,6.2982335,55.839325,2.2903574,81.259842,11.839082,78.42485,11.322825,71.669792,26.041046,32.681637,6.4453096
97000US4702940,"Memphis City School District, Tennessee",2013,54.46772,2.2443669,,,,,,,55.215942,2.4638307,81.678925,10.945709,53.270046,2.5376024,,,33.923214,8.0116405,56.403877,2.3279753,68.77256,20.034784,,,,,47.212147,6.6883011
97000US4703030,"Montgomery County School District, Tennessee",2009,44.962746,7.1866393,,,,,,,43.14856,13.530027,,,,,,,49.410774,9.2376022,38.888889,23.40744,,,,,,,47.658997,9.0221739
97000US4703030,"Montgomery County School District, Tennessee",2010,49.842789,5.8766775,,,,,,,30.089579,10.45315,42.084431,21.425386,50.660366,6.6570878,,,62.00304,7.9698548,33.124252,23.728287,,,,,,,57.793999,7.7965975
97000US4703030,"Montgomery County School District, Tennessee",2011,46.46104,8.5729094,,,,,,,40.793072,15.162106,,,,,,,50.967197,9.4559927,40.262241,26.91814,,,,,,,50.855743,9.5482569
97000US4703030,"Montgomery County School District, Tennessee",2012,42.486042,5.3360329,,,,,,,42.575714,7.5489864,,,,,,,42.635303,7.8003936,42.316662,14.486447,,,,,,,42.292912,7.1229348
97000US4703030,"Montgomery County School District, Tennessee",2013,58.709866,5.6294403,,,,,,,69.565216,6.407918,,,,,,,50.103683,6.8517437,69.685951,8.0733585,,,,,,,51.072548,7.6980524
97000US4703030,"Montgomery County School District, Tennessee",2014,31.498421,5.8473315,,,,,,,31.160265,8.846118,,,,,,,32.253471,6.714119,30.836454,12.626955,,,,,,,32.912655,7.1675353
97000US4703030,"Montgomery County School District, Tennessee",2015,43.694336,7.9869695,,,,,,,40.574436,11.764208,,,,,,,39.399807,9.6320868,46.195038,12.971502,,,,,,,47.703178,9.4621496
97000US4703030,"Clarksville-Montgomery County School System, Tennessee",2016,42.580257,7.1014605,,,,,,,41.435406,11.695347,,,,,,,34.926918,8.6622934,50.150604,14.467803,,,,,,,41.792835,8.700696
97000US4703030,"Clarksville-Montgomery County School System, Tennessee",2017,37.07069,7.3954492,,,,,,,20.673952,8.822197,,,,,,,34.993492,10.376929,38.935982,16.316032,,,,,,,37.382645,9.5626993
97000US4703180,"Nashville-Davidson County School District, Tennessee",2009,38.088127,3.1858068,,,,,,,47.680786,4.6173716,35.972,12.539082,38.250084,3.5454791,,,21.086472,4.7546124,45.091892,4.0313048,19.39834,17.483131,,,,,24.189064,4.4776983
97000US4703180,"Nashville-Davidson County School District, Tennessee",2010,47.752071,3.5705674,,,,,61.437912,27.173382,53.775833,3.2528076,61.31472,11.960084,45.744911,4.7492499,,,29.604153,5.8447976,55.93211,4.7011709,66.317261,19.684845,68.828827,16.61961,84.188034,23.342007,34.468678,5.5993967
97000US4703180,"Nashville-Davidson County School District, Tennessee",2011,45.230782,3.4581754,,,,,,,47.252899,4.3432126,70.144066,9.2851419,42.925438,4.1472683,,,30.192369,6.3382344,50.462204,4.4998178,77.808037,10.22251,74.158325,9.9947729,66.803841,21.892416,31.861198,6.0322361
97000US4703180,"Nashville-Davidson County School District, Tennessee",2012,39.334015,2.6609058,,,,,43.434341,16.37562,41.850887,4.1254339,73.514343,11.51207,36.239681,3.530926,,,25.876232,4.5376301,45.397903,3.29076,100.0,40.914665,,,,,31.515863,5.4564047
97000US4703180,"Nashville-Davidson County School District, Tennessee",2013,39.557343,3.4319968,,,,,14.863104,8.2144747,46.768345,5.0161562,49.35854,10.502253,38.185684,4.3478069,,,24.099764,4.965158,45.593914,4.3449955,33.85881,10.817583,,,,,31.325594,4.8904104
97000US4703180,"Nashville-Davidson County School District, Tennessee",2014,44.928513,3.129509,,,,,0.0,41.362453,50.433315,3.7030582,71.841156,10.943392,42.638248,3.8332679,,,28.512978,4.9711037,51.211155,3.9524822,77.198212,15.362809,67.41964,14.196677,53.750004,20.905109,34.323154,5.5387602
97000US4703180,"Nashville-Davidson County School District, Tennessee",2015,40.607288,2.7834835,,,,,42.050209,36.461292,45.329899,4.4266534,62.708248,11.256066,38.293304,3.6200345,,,26.218235,5.0007167,45.952248,3.3772204,48.322983,19.780306,28.290367,13.219232,4.1853514,4.5980139,33.466862,4.5131588
97000US4703180,"Metropolitan Nashville Public School District, Tennessee",2016,31.277832,3.1909478,,,,,0.0,64.255005,37.458031,3.8170285,56.974716,9.9478292,28.673059,3.9175425,,,11.466246,4.212523,38.979275,3.6284513,,,,,,,19.088614,3.9749496
97000US4703180,"Metropolitan Nashville Public School District, Tennessee",2017,37.966408,3.7675598,,,,,,,44.508312,5.9680762,26.225489,11.858745,39.1036,4.1720638,,,32.466465,6.056778,40.510254,5.8539467,100.0,89.24012,,,,,29.210642,5.3722272
97000US4703480,"Putnam County School District, Tennessee",2009,55.157345,12.24745,,,,,,,,,,,,,,,57.363636,12.449872,0.0,662.3631,,,,,,,57.363636,12.449872
97000US4703480,"Putnam County School District, Tennessee",2010,58.38195,8.7166595,,,,,,,,,,,,,,,55.004204,9.1129217,100.0,283.94827,,,,,,,58.38195,8.7166595
97000US4703480,"Putnam County School District, Tennessee",2011,39.647377,11.05288,,,,,,,,,,,,,,,42.990196,10.849001,0.0,251.91333,,,,,,,42.990196,10.849001
97000US4703480,"Putnam County School District, Tennessee",2012,82.457558,7.2967172,,,,,,,,,,,,,,,79.953812,7.6988163,100.0,176.98668,,,,,,,80.450455,7.3309889
97000US4703480,"Putnam County School District, Tennessee",2013,68.918922,10.320023,,,,,,,,,,,,,,,67.587372,11.010666,100.0,595.01019,,,,,,,68.918922,10.320023
97000US4703480,"Putnam County School District, Tennessee",2014,46.212482,11.664742,,,,,,,,,,,,,,,43.536713,13.059771,77.575752,417.01346,,,,,,,42.719433,12.861135
97000US4703480,"Putnam County School District, Tennessee",2015,49.836185,8.974803,,,,,,,,,,,,,,,47.003284,10.309175,72.025719,217.03766,,,,,,,47.003284,10.309175
97000US4703480,"Putnam County School District, Tennessee",2016,42.140751,9.1912165,,,,,,,,,,,,,,,41.274593,9.1264057,100.0,1134.9054,,,,,,,42.140751,9.1912165
97000US4703480,"Putnam County School District, Tennessee",2017,49.982414,7.5356245,,,,,,,,,,,,,,,48.897869,9.1134043,74.380165,721.5589,,,,,,,49.982414,7.5356245
97000US4703600,"Robertson County School District, Tennessee",2009,63.035713,12.221705,,,,,,,,,,,,,,,54.061253,12.74089,81.300812,95.537308,,,,,,,54.061253,12.74089
97000US4703600,"Robertson County School District, Tennessee",2010,20.100964,7.4654999,,,,,,,,,,,,,,,19.249592,7.8794827,24.705883,59.12746,,,,,,,18.631578,7.6928349
97000US4703600,"Robertson County School District, Tennessee",2011,53.121452,12.666975,,,,,,,,,,,,,,,40.382774,8.4690342,71.687584,71.368393,,,,,,,45.254833,9.2437649
97000US4703600,"Robertson County School District, Tennessee",2012,25.347593,10.505284,,,,,,,32.572617,21.176487,,,,,,,20.512821,12.756502,37.132351,38.062263,,,,,,,20.512821,12.756502
97000US4703600,"Robertson County School District, Tennessee",2013,29.325666,10.0036,,,,,,,,,,,,,,,24.10342,9.0040874,38.095238,24.476124,,,,,,,23.669125,8.8733654
97000US4703600,"Robertson County School District, Tennessee",2014,35.76759,8.6607971,,,,,,,,,,,,,,,33.823528,10.543427,38.084114,21.25263,,,,,,,29.537672,9.5886116
97000US4703600,"Robertson County School District, Tennessee",2015,53.168045,16.225973,,,,,,,,,,,,,,,56.507683,17.671303,33.953487,178.9973,,,,,,,56.507683,17.671303
97000US4703600,"Robertson County School District, Tennessee",2016,26.071974,6.6869626,,,,,,,,,,,,,,,17.225132,6.9745483,50.142448,59.465454,,,,,,,16.295197,6.6990786
97000US4703600,"Robertson County School District, Tennessee",2017,43.042229,14.572612,,,,,,,,,,,,,,,41.768631,15.209677,51.048954,129.59608,,,,,,,39.853172,14.308655
97000US4703690,"Rutherford County School District, Tennessee",2009,31.103355,7.2466078,,,,,,,,,,,,,,,26.68589,8.2151384,61.787369,135.3904,,,,,,,28.329453,8.0988255
97000US4703690,"Rutherford County School District, Tennessee",2010,27.993349,7.1189442,,,,,,,,,,,,,,,21.750507,8.6034431,38.874809,18.594353,,,,,,,29.010592,8.5487099
97000US4703690,"Rutherford County School District, Tennessee",2011,19.541876,7.4982533,,,,,,,,,,,,,,,33.798748,13.09309,5.5345316,24.232941,,,,,,,33.798748,13.09309
97000US4703690,"Rutherford County School District, Tennessee",2012,31.111113,9.0316648,,,,,,,,,,,,,,,36.171844,12.838925,22.244623,36.781166,,,,,,,35.094608,12.219931
97000US4703690,"Rutherford County School District, Tennessee",2013,37.106773,7.9508924,,,,,,,,,,,,,,,39.220592,10.163176,33.311939,30.885389,,,,,,,39.220592,10.163176
97000US4703690,"Rutherford County School District, Tennessee",2014,36.495075,8.5223083,,,,,,,30.6332,15.008677,49.527409,20.592218,35.299221,9.7188082,,,38.718014,10.06765,32.948452,28.504128,,,,,,,40.018188,9.699707
97000US4703690,"Rutherford County School District, Tennessee",2015,19.448612,6.4297385,,,,,,,34.049477,17.846331,,,,,,,15.171192,5.5134406,26.903292,17.594048,,,,,,,13.713982,4.9881129
97000US4703690,"Rutherford County School District, Tennessee",2016,24.445698,5.6927576,,,,,,,23.678791,9.21311,,,,,,,19.87875,8.1688328,30.987204,15.404053,,,,,,,24.877346,8.1207657
97000US4703690,"Rutherford County School District, Tennessee",2017,20.833332,8.1562824,,,,,,,,,,,,,,,8.3905964,5.8179111,39.747112,12.371809,,,,,,,15.12782,7.2402053
97000US4703780,"Sevier County School District, Tennessee",2009,41.858406,12.654294,,,,,,,,,,,,,,,42.574257,12.788219,0.0,1289.5564,,,,,,,41.858406,12.654294
97000US4703780,"Sevier County School District, Tennessee",2010,45.167374,13.549735,,,,,,,,,,,,,,,54.124294,14.995039,0.0,144.26376,,,,,,,45.167374,13.549735
97000US4703780,"Sevier County School District, Tennessee",2011,57.430519,13.26932,,,,,,,,,,,,,,,42.157997,14.236246,100.0,86.967781,,,,,,,57.430519,13.26932
97000US4703780,"Sevier County School District, Tennessee",2012,36.236515,12.521173,,,,,,,,,,,,,,,34.403873,13.252303,54.347824,102.24681,,,,,,,37.823185,12.837548
97000US4703780,"Sevier County School District, Tennessee",2013,61.924343,8.3787298,,,,,,,,,,,,,,,60.149254,11.11064,70.379143,43.235977,,,,,,,62.394367,9.9725552
97000US4703780,"Sevier County School District, Tennessee",2014,58.80571,10.816865,,,,,,,,,,,,,,,57.568699,12.189069,75.0,37.5284,,,,,,,59.86784,10.840792
97000US4703780,"Sevier County School District, Tennessee",2015,40.799492,10.824053,,,,,,,,,,,,,,,36.650314,11.330607,80.536911,311.86771,,,,,,,39.884022,10.910148
97000US4703780,"Sevier County School District, Tennessee",2016,46.036682,9.2873793,,,,,,,,,,,,,,,43.678932,8.9264803,77.092514,379.88718,,,,,,,46.036682,9.2873793
97000US4703780,"Sevier County School District, Tennessee",2017,34.082397,12.696579,,,,,,,,,,,,,,,28.643782,11.418996,61.002785,174.27025,,,,,,,36.472946,13.370233
97000US4703810,"Shelby County School District, Tennessee",2009,23.341318,4.7284927,,,,,,,28.287426,7.5623207,,,,,,,11.851462,5.4627147,32.923347,7.3821874,,,,,,,13.290155,5.588613
97000US4703810,"Shelby County School District, Tennessee",2010,24.942375,6.3258924,,,,,,,29.653151,9.232583,,,,,,,19.011898,7.7961245,30.18049,12.514846,,,,,,,20.851908,8.0150099
97000US4703810,"Shelby County School District, Tennessee",2011,23.084278,6.2758603,,,,,,,29.400305,8.388525,,,,,,,2.3650157,1.6535494,32.224411,6.6843576,,,,,,,2.3650157,1.6535494
97000US4703810,"Shelby County School District, Tennessee",2012,20.653162,3.7028215,,,,,,,22.130102,4.5135679,,,,,,,16.396704,6.1527772,23.49592,6.911108,,,,,,,19.70524,6.583848
97000US4703810,"Shelby County School District, Tennessee",2013,25.220438,4.7291694,,,,,,,30.000002,6.4557066,,,,,,,14.171597,5.4302235,32.052689,6.7002878,,,,,,,14.171597,5.4302235
97000US4703990,"Sullivan County School District, Tennessee",2009,58.955437,10.210424,,,,,,,,,,,,,,,58.955437,10.210424,,,,,,,,,58.955437,10.210424
97000US4703990,"Sullivan County School District, Tennessee",2010,58.309036,13.90298,,,,,,,,,,,,,,,58.309036,13.90298,,,,,,,,,58.309036,13.90298
97000US4703990,"Sullivan County School District, Tennessee",2011,68.178833,12.705657,,,,,,,,,,,,,,,69.504128,13.549973,63.022507,92.421631,,,,,,,64.198479,13.299426
97000US4703990,"Sullivan County School District, Tennessee",2012,39.079823,8.5536861,,,,,,,,,,,,,,,38.699688,10.540782,42.328041,114.38474,,,,,,,38.699688,10.540782
97000US4703990,"Sullivan County School District, Tennessee",2013,57.715519,15.243049,,,,,,,,,,,,,,,59.590565,15.529606,0.0,909.16675,,,,,,,59.590565,15.529606
97000US4703990,"Sullivan County School District, Tennessee",2014,35.493374,12.144027,,,,,,,,,,,,,,,35.493374,12.144027,,,,,,,,,35.493374,12.144027
97000US4703990,"Sullivan County School District, Tennessee",2015,30.377058,9.7817917,,,,,,,,,,,,,,,32.170979,10.031201,0.0,308.67477,,,,,,,32.170979,10.031201
97000US4703990,"Sullivan County School District, Tennessee",2016,27.870461,8.4162512,,,,,,,,,,,,,,,27.870461,8.4162512,,,,,,,,,27.870461,8.4162512
97000US4703990,"Sullivan County School District, Tennessee",2017,43.19249,8.5125589,,,,,,,,,,,,,,,47.363235,8.7449942,16.242037,121.21957,,,,,,,47.363235,8.7449942
97000US4704020,"Sumner County School District, Tennessee",2009,27.344147,6.582304,,,,,,,,,,,,,,,25.693607,5.695086,36.031746,36.975304,,,,,,,25.448027,5.6561341
97000US4704020,"Sumner County School District, Tennessee",2010,43.569073,5.7022128,,,,,,,,,,,,,,,34.719429,6.758348,83.756348,107.99296,,,,,,,34.719429,6.758348
97000US4704020,"Sumner County School District, Tennessee",2011,37.876534,7.6482406,,,,,,,,,,,,,,,26.075462,6.992414,78.225143,86.032745,,,,,,,25.6017,6.9045544
97000US4704020,"Sumner County School District, Tennessee",2012,23.161161,7.0651226,,,,,,,,,,,,,,,24.642857,8.3516884,19.435535,33.75695,,,,,,,24.198397,8.2334003
97000US4704020,"Sumner County School District, Tennessee",2013,34.863644,5.6468439,,,,,,,,,,,,,,,37.620373,5.8737235,4.481132,125.48524,,,,,,,37.872974,5.814692
97000US4704020,"Sumner County School District, Tennessee",2014,43.884892,7.125639,,,,,,,,,,,,,,,27.00359,7.4765139,75.264038,49.345825,,,,,,,27.00359,7.4765139
97000US4704020,"Sumner County School District, Tennessee",2015,23.510971,7.7430434,,,,,,,,,,,,,,,25.309975,9.0864725,14.68254,66.907303,,,,,,,26.982874,9.0301094
97000US4704020,"Sumner County School District, Tennessee",2016,40.195343,5.6118131,,,,,,,,,,,,,,,37.947659,6.1892409,46.189163,20.87702,,,,,,,43.142769,6.9187651
97000US4704020,"Sumner County School District, Tennessee",2017,22.865133,6.7331238,,,,,,,,,,,,,,,29.11722,8.8693943,4.7738695,41.839142,,,,,,,29.842785,8.554944
97000US4704380,"Washington County School District, Tennessee",2013,52.742619,17.15752,,,,,,,,,,,,,,,52.742619,17.15752,,,,,,,,,52.742619,17.15752
97000US4704380,"Washington County School District, Tennessee",2014,20.532059,7.4870849,,,,,,,,,,,,,,,20.532059,7.4870849,,,,,,,,,20.532059,7.4870849
97000US4704380,"Washington County School District, Tennessee",2015,55.763401,14.658123,,,,,,,,,,,,,,,53.703701,15.364795,100.0,631.63208,,,,,,,55.763401,14.658123
97000US4704380,"Washington County School District, Tennessee",2016,17.281553,10.1162,,,,,,,,,,,,,,,17.281553,10.1162,,,,,,,,,17.281553,10.1162
97000US4704380,"Washington County School District, Tennessee",2017,9.416667,6.4600611,,,,,,,,,,,,,,,9.416667,6.4600611,,,,,,,,,9.416667,6.4600611
97000US4704530,"Williamson County School District, Tennessee",2009,14.096573,6.9174962,,,,,,,,,,,,,,,15.54451,7.9844832,5.0704226,74.880554,,,,,,,16.225906,7.8970857
97000US4704530,"Williamson County School District, Tennessee",2010,17.142859,6.436708,,,,,,,,,,,,,,,17.762299,6.6331224,0.0,297.27124,,,,,,,17.762299,6.6331224
97000US4704530,"Williamson County School District, Tennessee",2011,24.045185,16.240536,,,,,,,,,,,,,,,27.289379,18.316967,0.0,208.11847,,,,,,,27.289379,18.316967
97000US4704530,"Williamson County School District, Tennessee",2012,47.950821,16.837124,,,,,,,,,,,,,,,35.427135,13.923465,77.042801,30.020273,,,,,,,35.427135,13.923465
97000US4704530,"Williamson County School District, Tennessee",2013,18.976631,7.5557208,,,,,,,,,,,,,,,18.759609,8.2613611,19.774012,45.991337,,,,,,,18.759609,8.2613611
97000US4704530,"Williamson County School District, Tennessee",2014,18.128483,10.160394,,,,,,,,,,,,,,,6.7723341,4.7368951,67.930489,128.7789,,,,,,,18.07534,10.854272
97000US4704530,"Williamson County School District, Tennessee",2015,11.26615,5.4421086,,,,,,,,,,,,,,,13.650595,6.5418234,0.0,46.800468,,,,,,,13.650595,6.5418234
97000US4704530,"Williamson County School District, Tennessee",2016,13.622932,5.9143901,,,,,,,,,,,,,,,8.1081076,3.7582755,34.027779,52.287174,,,,,,,8.0,3.7103801
